日期,加權指數:收盤價,加權報酬指數:收盤價,電子類:收盤價,金融保險:收盤價,不含金融電子:收盤價,OTC指數:收盤價,不含金融電子報酬指數:收盤價,電子類報酬指數:收盤價,金融保險類報酬指數:收盤價,電子類:成交值比重(%),電子類:市值比重(%)
2023-12-01,17438.35,37523.31,863.55,1695.78,15019.36,232.11,33450.2,1678.22,3016.27,70.32,63.569
2023-12-04,17421.48,37487.01,859.5,1701.15,15120.62,233.01,33675.74,1670.36,3025.82,65.07,63.326
2023-12-05,17328.01,37285.88,853.42,1696.04,15089.3,231.35,33605.99,1658.54,3016.73,56.955,63.217
2023-12-06,17360.72,37356.41,854.86,1704.14,15105.68,232.11,33642.46,1661.34,3031.14,61.341,63.209
2023-12-07,17278.74,37182.51,851.05,1693.16,15035.77,230.83,33486.77,1654.12,3011.61,59.037,63.232
2023-12-08,17383.99,37408.99,857.8,1701.43,15065.24,232.1,33552.4,1667.24,3026.32,66.895,63.333
2023-12-11,17418.34,37482.9,861,1699.74,15048.3,232.68,33514.68,1673.45,3023.31,67.491,63.449
2023-12-12,17450.63,37552.4,863.19,1703.51,15046.66,233.37,33511.02,1677.72,3030.02,68.013,63.503
2023-12-13,17468.93,37591.78,867.18,1700.17,14944.56,233.83,33283.64,1685.47,3024.08,69.652,63.736
2023-12-14,17653.11,38042.17,875.91,1728.8,15076.89,234.83,33578.34,1706.23,3075,70.583,63.705
2023-12-15,17673.87,38086.91,875.91,1721.89,15177.69,234.81,33802.85,1706.22,3062.71,66.591,63.624
2023-12-18,17652.03,38039.93,873.96,1716.08,15213,233.41,33881.82,1702.42,3052.37,58.554,63.567
2023-12-19,17576.55,37877.27,871.02,1703.8,15132.21,231.08,33701.88,1696.7,3030.52,59.927,63.548
2023-12-20,17635.2,38003.67,874.96,1693.93,15199.89,232.31,33852.61,1704.37,3012.97,68.339,63.62
2023-12-21,17543.74,37806.92,868.94,1687.79,15176.68,231.63,33801.24,1692.66,3002.05,61.749,63.496
2023-12-22,17596.63,37920.89,874.23,1689.34,15117.15,232.85,33668.67,1702.97,3004.81,60.02,63.674
2023-12-25,17604.84,37938.58,875.85,1694.06,15054.12,232.05,33528.28,1706.12,3013.21,59.974,63.76
2023-12-26,17751.73,38255.28,884.19,1705.72,15143.54,233.89,33727.85,1722.37,3033.94,66.958,63.836
2023-12-27,17891.5,38556.5,893.34,1716.45,15176,234.73,33800.14,1740.19,3053.03,72.899,63.993
2023-12-28,17910.37,38597.16,893.05,1726.88,15212.2,233.91,33880.76,1739.62,3071.58,70.439,63.895
2023-12-29,17930.81,38641.2,895.28,1725.47,15188.93,234.01,33828.94,1743.97,3069.08,69.419,64.008
2024-01-02,17853.76,38475.17,888.3,1722.5,15245.26,233.23,33954.4,1730.37,3063.79,65.228,63.8
2024-01-03,17559.31,37840.62,870.59,1701.1,15101.87,231.05,33635.03,1695.87,3025.72,66.222,63.576
2024-01-04,17549.65,37846.73,868.9,1702.24,15139.19,229.44,33718.16,1694.46,3027.76,57.487,63.487
2024-01-05,17519.14,37780.93,866.21,1702.7,15151.56,230.61,33745.72,1689.22,3028.58,63.334,63.398
2024-01-08,17572.66,37896.36,869.35,1713.4,15153.61,230.56,33750.28,1695.35,3047.6,64.456,63.437
2024-01-09,17535.49,37816.2,870.58,1703.84,15008.86,229.48,33427.89,1697.75,3030.61,66.07,63.663
2024-01-10,17465.63,37665.54,868.61,1697.45,14880.59,229.41,33142.19,1693.91,3019.23,63.599,63.769
2024-01-11,17545.32,37837.4,874.15,1701.37,14893.59,231.71,33171.15,1704.72,3026.21,74.342,63.887
2024-01-12,17512.83,37767.32,871.73,1695.68,14911.88,230.47,33211.89,1700,3016.08,71.095,63.826
2024-01-15,17546.82,37840.64,874.42,1692.41,14922.87,233.01,33236.36,1705.25,3010.28,62.823,63.896
2024-01-16,17346.87,37409.42,867.68,1669.59,14623.49,232.18,32569.59,1692.1,2969.69,67.376,64.135
2024-01-17,17161.79,37010.29,861.16,1643.08,14381.07,228.57,32029.66,1679.37,2922.54,67.734,64.342
2024-01-18,17227.79,37152.63,865.66,1649.08,14384.67,228.16,32037.67,1688.15,2933.2,70.483,64.427
2024-01-19,17681.52,38131.13,899.25,1661.25,14409.24,230.19,32092.41,1753.66,2954.86,82.534,65.224
2024-01-22,17815.1,38419.19,908.94,1662.86,14433.37,232.95,32146.15,1772.55,2957.71,82.576,65.435
2024-01-23,17874.59,38547.48,911.12,1668.75,14518.35,234.6,32335.42,1776.8,2968.2,76.607,65.373
2024-01-24,17875.83,38550.16,909.07,1673.19,14596.02,235.07,32508.4,1772.8,2976.08,74.699,65.208
2024-01-25,18002.62,38823.59,919.29,1675.94,14568.91,234.3,32448.03,1792.75,2980.98,78.19,65.355
2024-01-26,17995.03,38807.22,916.38,1689.02,14619.4,234.23,32560.47,1787.06,3004.24,76.08,65.176
2024-01-29,18119.63,39075.93,923.4,1691.39,14728.18,236.1,32802.75,1800.75,3008.45,71.956,65.227
2024-01-30,18034.63,38892.62,921.08,1675.03,14603.8,236.61,32525.73,1796.23,2979.35,75.871,65.363
2024-01-31,17889.56,38579.77,909.66,1677.83,14598.38,237.08,32513.66,1773.96,2984.33,74.665,65.074
2024-02-01,17968.11,38749.16,910.46,1689.28,14787.2,237.35,32934.2,1775.53,3004.7,73.052,64.845
2024-02-02,18059.93,38947.18,919.33,1685.95,14724.4,239.12,32794.33,1792.82,2998.77,75.632,65.147
2024-02-05,18096.07,39025.11,925.17,1675.33,14632.9,238.67,32590.54,1804.21,2979.9,75.465,65.435
2024-02-15,18644.57,40207.99,967.66,1682.09,14614.31,242.51,32549.14,1887.07,2991.92,77.249,66.437
2024-02-16,18607.25,40127.51,960.36,1689.65,14778.47,244.11,32914.75,1872.83,3005.37,74.24,66.063
2024-02-19,18635.8,40189.07,957.4,1706.2,14941.12,245.11,33277.01,1867.06,3034.8,71.625,65.758
2024-02-20,18753.16,40442.16,965.89,1711.92,14946.51,245.47,33289.02,1883.62,3044.98,72.143,65.928
2024-02-21,18676.31,40276.45,959.69,1705.25,14982.93,245.44,33370.13,1871.53,3033.12,69.552,65.773
2024-02-22,18852.78,40657,972.07,1708.98,15027.81,247.04,33470.1,1895.67,3039.74,71.457,66
2024-02-23,18889.19,40735.52,977.08,1700.96,14963.6,246.58,33327.08,1905.44,3025.47,71.98,66.216
2024-02-26,18948.05,40862.45,980.19,1700.9,15028.87,247.97,33472.45,1911.5,3025.38,62.257,66.219
2024-02-27,18854.41,40660.52,974.13,1705.7,14955.42,246.65,33308.87,1899.69,3033.92,69.397,66.137
2024-02-29,18966.77,40902.82,975.71,1725.53,15192.48,249.45,33836.84,1902.77,3069.18,63.99,65.848
2024-03-01,18935.93,40836.31,975.57,1716.56,15128.58,251.37,33694.53,1902.5,3053.23,66.09,65.948
2024-03-04,19305.31,41632.9,1004.41,1717.81,15119.81,252.74,33674.99,1958.73,3055.45,72.797,66.602
2024-03-05,19386.92,41808.91,1011.38,1719.63,15084.92,253.1,33597.3,1972.34,3058.69,69.522,66.784
2024-03-06,19499.45,42051.58,1018.54,1729.76,15115.11,253.89,33664.53,1986.3,3076.7,69.713,66.873
2024-03-07,19693.52,42470.1,1033.87,1740.05,15064.17,252.9,33551.08,2016.18,3095.01,72.623,67.219
2024-03-08,19785.32,42668.07,1043.49,1753.64,14900.63,247.43,33186.84,2034.94,3119.19,69.829,67.527
2024-03-11,19726.08,42540.32,1035.78,1761.42,15006.25,248.63,33422.07,2019.91,3133.02,72.504,67.223
2024-03-12,19914.55,42946.76,1045.9,1773.96,15156.65,252.09,33757.05,2039.65,3155.33,69.241,67.244
2024-03-13,19928.51,42976.87,1046.55,1792.89,15100.59,249.21,33632.18,2040.91,3189,67.707,67.245
2024-03-14,19937.92,42998.03,1042.87,1826.24,15161.71,247.96,33771.39,2033.74,3248.32,61.145,66.974
2024-03-15,19682.5,42447.2,1026.84,1816.27,15031.82,246.37,33482.08,2002.48,3230.59,66.016,66.797
2024-03-18,19879.85,42935.74,1041.97,1806.13,15082.25,249.63,33595.34,2036.43,3212.55,66.244,67.094
2024-03-19,19857.2,42887.08,1041.29,1803.1,15046.66,251.01,33517,2035.09,3207.16,69.886,67.128
2024-03-20,19784.45,42729.97,1037.27,1791.85,15019.42,250.56,33456.32,2027.23,3187.15,69.648,67.111
2024-03-21,20199.09,43630.49,1062.9,1822.76,15188.68,252.21,33835.33,2077.64,3242.12,68.693,67.362
2024-03-22,20228.43,43697.33,1067.23,1816.78,15122.56,251.17,33698,2086.14,3231.49,69.829,67.537
2024-03-25,20192.25,43619.26,1061.83,1811.08,15259.4,252.27,34003.2,2075.59,3221.35,63.89,67.316
2024-03-26,20126.49,43477.8,1055.52,1823.22,15263.21,248.49,34013.83,2063.26,3242.95,63.58,67.135
2024-03-27,20200.12,43641.03,1058.75,1829.8,15347.3,250.94,34201.25,2069.87,3254.65,61.871,67.097
2024-03-28,20146.55,43534.18,1056.58,1820.57,15296.19,250.58,34102.76,2065.94,3238.23,67.33,67.137
2024-03-29,20294.45,43858.44,1066.28,1835.02,15318.13,252.11,34151.68,2085.24,3263.93,73.643,67.261
2024-04-01,20222.33,43702.62,1058.19,1826.53,15461.48,254.03,34471.29,2069.42,3248.82,67.291,66.982
2024-04-02,20466.57,44230.9,1077.45,1825.18,15455.58,254.79,34458.58,2107.12,3246.42,71.607,67.398
2024-04-03,20337.6,43952.45,1070.38,1803.18,15412.88,254.92,34364.38,2093.27,3207.29,71.845,67.378
2024-04-08,20417.7,44125.6,1072.77,1820.14,15514.48,255.93,34591.03,2097.96,3237.47,68.941,67.263
2024-04-09,20796.2,44943.61,1095.36,1838.93,15742.9,254.93,35100.32,2142.12,3270.89,67.128,67.432
2024-04-10,20763.53,44872.99,1092.72,1832.24,15773.56,255.93,35168.69,2136.98,3258.98,62.233,67.37
2024-04-11,20753.22,44856.39,1093.38,1832.71,15707.32,254.66,35040.73,2138.26,3259.82,59.788,67.442
2024-04-12,20736.57,44844.18,1091.26,1820.9,15790.82,256.43,35226.99,2135.8,3238.81,61.209,67.37
2024-04-15,20449.77,44223.94,1070.4,1819.28,15733.13,252.5,35098.31,2094.96,3235.93,52.695,67.006
2024-04-16,19901.96,43039.29,1040.61,1777.67,15332.33,245.52,34204.18,2036.66,3161.93,57.988,66.936
2024-04-17,20213.33,43712.64,1059.01,1787.74,15549.33,250.33,34688.27,2072.68,3179.83,57.996,67.074
2024-04-18,20301.2,43903.96,1061.2,1802.67,15695.04,250.68,35016.85,2076.98,3206.4,52.633,66.92
2024-04-19,19527.12,42230.39,1008.64,1772.58,15476.19,242.42,34530.28,1974.12,3152.88,54.093,66.126
2024-04-22,19411.22,41979.74,993.71,1803.78,15612.74,236.73,34834.95,1944.89,3208.37,49.445,65.533
2024-04-23,19599.28,42386.44,1005.64,1813.46,15693.58,239.26,35015.31,1968.23,3225.59,51.855,65.682
2024-04-24,20131.74,43537.96,1044.61,1814.43,15798.23,244.93,35248.81,2044.52,3227.31,58.094,66.424
2024-04-25,19857.42,42946.11,1025.82,1796.79,15755.81,242.65,35157.85,2007.77,3195.94,59.089,66.126
2024-04-26,20120.51,43515.12,1043.31,1804.25,15858.04,245.36,35385.98,2041.99,3209.19,57.468,66.375
2024-04-29,20495.52,44326.15,1060.55,1865.05,16142.2,248.72,36020.06,2075.74,3317.35,53.996,66.238
2024-04-30,20396.6,44112.21,1055.96,1858.49,16031.2,248.53,35772.36,2066.75,3305.68,57.911,66.264
2024-05-02,20222.44,43735.55,1040.81,1865.2,16074.56,250.2,35869.11,2037.1,3317.62,55.805,65.867
2024-05-03,20330.32,43968.87,1049.22,1870.32,16053.72,249.99,35822.62,2053.56,3326.72,56.948,66.036
2024-05-06,20523.31,44386.24,1059.16,1911.37,16114.18,250.79,35957.52,2073.01,3399.73,62.56,66.038
2024-05-07,20653.53,44667.87,1071.27,1908.13,16039.83,250.67,35791.62,2096.73,3393.97,60.65,66.375
2024-05-08,20700.51,44769.5,1075.8,1908.82,15998.69,250.59,35699.83,2105.59,3395.19,58.204,66.506
2024-05-09,20560.77,44467.27,1069.08,1896.8,15863.17,247.44,35397.42,2092.44,3373.83,61.609,66.54
2024-05-10,20708.84,44787.5,1071.6,1948.76,16053.3,247.65,35821.68,2097.36,3466.24,53.561,66.221
2024-05-13,20857.71,45109.46,1082.35,1939.4,16127.34,247.12,35986.9,2118.41,3449.58,47.987,66.389
2024-05-14,20985.85,45386.61,1094.14,1918.02,16132.89,247.95,35999.29,2141.48,3411.56,50.554,66.703
2024-05-15,21147.21,45735.57,1103.48,1948.63,16152.82,248.35,36043.75,2159.75,3466.02,61.654,66.765
2024-05-16,21304.26,46075.24,1109.93,1963.03,16349.88,250.36,36483.46,2172.39,3491.62,62.788,66.659
2024-05-17,21258.47,45976.31,1105.92,1974.18,16325.17,251.32,36428.61,2164.53,3511.45,61.029,66.558
2024-05-20,21271.63,46004.77,1105.48,1983.72,16351.59,251.14,36487.55,2163.67,3528.42,57.685,66.499
2024-05-21,21236.75,45929.33,1109.01,1957.18,16182.19,251.27,36109.56,2170.58,3481.21,62.035,66.818
2024-05-22,21551.83,46610.76,1132.71,1966.08,16183.15,253.88,36111.69,2216.96,3497.05,68.22,67.249
2024-05-23,21607.43,46731.01,1143.38,1951.77,15960.31,251.96,35614.44,2237.86,3471.59,70.681,67.708
2024-05-24,21565.34,46639.97,1140.09,1941.66,16001.4,254.61,35706.13,2231.41,3453.62,69.819,67.643
2024-05-27,21803.77,47155.74,1155.11,1950.67,16121.66,256.84,35974.81,2260.81,3469.63,70.935,67.788
2024-05-28,21858.41,47273.9,1156.43,1953.5,16239.32,259.36,36237.37,2263.41,3474.67,72.417,67.696
2024-05-29,21662.5,46850.42,1147.14,1919.19,16113.8,259.75,35957.27,2245.22,3413.64,71.075,67.76
2024-05-30,21364.48,46207.63,1127.02,1905.67,16031.89,257.92,35774.74,2205.97,3389.59,68.154,67.495
2024-05-31,21174.22,45797.29,1108.28,1927.34,16118.69,257.84,35972.15,2169.3,3428.13,66.565,66.972
2024-06-03,21536.76,46583.96,1133.82,1938.68,16191.62,260.45,36134.91,2219.47,3448.3,65.755,67.367
2024-06-04,21356.62,46196.03,1122.17,1927.19,16132.83,259.19,36004,2196.78,3427.87,67.724,67.237
2024-06-05,21484.88,46477.92,1131.3,1931.6,16152.72,259.43,36064.12,2214.66,3435.71,62.516,67.38
2024-06-06,21902.7,47384.11,1160.97,1956.27,16180.37,259.38,36126.36,2272.88,3479.59,62.103,67.834
2024-06-07,21858.38,47289.2,1151.27,1974.24,16384.17,261.37,36584.89,2253.9,3511.56,55.661,67.394
2024-06-11,21792.12,47151.88,1151.38,1975.71,16145.88,261.35,36055.66,2254.49,3514.17,54.13,67.609
2024-06-12,22048.96,47711.37,1174.82,1964.27,16039.79,264.13,35821.3,2300.51,3494.58,62.912,68.142
2024-06-13,22312.04,48348.58,1193.57,1969.29,16095.83,266.17,35961.25,2341.68,3504.06,68.323,68.404
2024-06-14,22504.72,48767.02,1203.31,1976.95,16297.23,266.93,36411.4,2360.85,3517.69,63.682,68.364
2024-06-17,22496.53,48750.2,1203.62,1973.47,16268.97,267.65,36350.69,2361.49,3511.49,56.847,68.403
2024-06-18,22757.43,49339.22,1220.41,1999.57,16320.01,269.04,36488.63,2395.56,3558.53,64.046,68.567
2024-06-19,23209.54,50321.38,1254.59,2009.57,16325.03,268.66,36502.16,2462.73,3576.33,69.983,69.124
2024-06-20,23406.1,50772.22,1265.75,2019.74,16466.63,271.77,36875.93,2485.25,3594.41,68.737,69.149
2024-06-21,23253.39,50445.25,1254.47,2022.93,16427.26,270.76,36803.1,2463.1,3600.11,67.86,68.974
2024-06-24,22813.7,49505.93,1221.96,2030.54,16321.53,267.56,36578.44,2400.04,3613.63,68.959,68.471
2024-06-25,22875.97,49650.53,1225.18,2033.27,16382.4,268.29,36721.13,2406.9,3618.51,66.447,68.45
2024-06-26,22986.69,49896.81,1237.66,2010.91,16301.18,271.14,36543.86,2431.59,3580.3,65.413,68.818
2024-06-27,22905.98,49769.18,1234.25,2001.15,16213.22,269.46,36416.28,2426.19,3569.66,61.842,68.867
2024-06-28,23032.25,50048.9,1242.61,2011.45,16237.16,273.35,36482.68,2442.74,3588.04,69.661,68.953
2024-07-01,23058.57,50159.02,1243.4,2018.51,16264.21,275.57,36579.87,2445.48,3619.12,65.013,68.927
2024-07-02,22879.37,49852.62,1230.84,2022.71,16186.36,276.14,36407.92,2426.52,3627.13,69.329,68.767
2024-07-03,23172.43,50501.99,1246.01,2079.95,16295.16,276.63,36656.02,2457.13,3729.77,68.48,68.741
2024-07-04,23522.53,51339,1270.27,2081.73,16420.47,277.31,36964.7,2509.66,3732.95,69.694,69.041
2024-07-05,23556.59,51415.47,1273.32,2087.98,16378.17,280.65,36870.79,2515.81,3744.16,68.898,69.107
2024-07-08,23878.15,52135.78,1299.67,2103.35,16259.36,278.77,36629.65,2568.64,3771.72,69.058,69.589
2024-07-09,23900.08,52209.5,1304.9,2097.34,16128.2,278.06,36412.39,2579.24,3760.94,71.683,69.809
2024-07-10,24007.08,52479.11,1308.59,2128.25,16209.46,279.95,36626.45,2588.45,3816.37,65.917,69.695
2024-07-11,24390.03,53330.65,1335.46,2153.41,16239.38,281.34,36708.85,2642.31,3861.49,66.621,70.001
2024-07-12,23916.93,52302.48,1296.81,2159.55,16294.25,278.46,36843.23,2566.08,3872.5,67.588,69.311
2024-07-15,23879.36,52248.36,1295.06,2132.22,16351.37,278.74,36975.48,2562.69,3841.78,60.2,69.341
2024-07-16,23997.25,52529.47,1305.36,2130.82,16307.79,279.89,36932,2583.46,3840.65,63.881,69.552
2024-07-17,23769.82,52045.59,1286.12,2120.71,16414.9,281.21,37195.66,2545.54,3826.7,64.316,69.169
2024-07-18,23398.47,51266.41,1256.41,2122.89,16440.94,276.94,37346.1,2487.33,3830.64,66.591,68.634
2024-07-19,22869.26,50130.36,1224.54,2078.42,16207.1,271.63,36817.68,2424.28,3766.07,65.377,68.438
2024-07-22,22256.99,48792.77,1185.28,2038.68,15994.77,264.16,36338.03,2346.82,3694.05,63.167,68.066
2024-07-23,22871.84,50151.75,1224.29,2075.01,16240.54,267.56,36913.67,2424.25,3762.27,64.606,68.421
2024-07-26,22119.21,48539.19,1171.95,2048.66,16069.56,264.34,36577.18,2321.26,3724.79,67.373,67.713
2024-07-29,22164.49,48644.25,1175.59,2074.11,15962.89,260.11,36347.49,2328.62,3771.06,62.631,67.79
2024-07-30,22223.57,48777.14,1179.89,2055.6,16049.95,263.36,36552.91,2337.22,3737.41,63.79,67.848
2024-07-31,22199.35,48730.19,1176.29,2076.29,16043.16,262.3,36541.11,2330.44,3775.02,68.467,67.715
2024-08-01,22642.1,49729.5,1205.01,2089.03,16246.56,266.91,37077.19,2387.82,3798.18,68.124,68.014
2024-08-02,21638.09,47524.87,1139.03,2055.25,15841.77,257.78,36154.11,2257.1,3736.77,65.509,67.269
2024-08-05,19830.88,43565.81,1035.85,1912.8,14754.86,237.52,33683.95,2053.15,3477.78,60.997,66.746
2024-08-06,20501.02,45043.44,1083.88,1943.32,14819.15,235.51,33830.71,2148.35,3537.02,64.746,67.566
2024-08-07,21295.28,46789.33,1131.63,1978.69,15299.49,247.83,34929.26,2243.01,3601.39,66.898,67.914
2024-08-08,20870.1,45880.56,1105.95,1957.78,15055.3,246.71,34377.9,2192.12,3580.44,67.129,67.724
2024-08-09,21469,47197.17,1141.79,2011.55,15317.46,252.27,34976.54,2263.16,3678.78,65.391,67.972
2024-08-12,21773.26,47867.63,1159.62,2027.53,15512.25,255.51,35426.36,2298.5,3708.01,62.793,68.067
2024-08-13,21796.57,47931.29,1163.47,2017.54,15462.93,256.99,35315.74,2306.17,3697.85,61.41,68.212
2024-08-14,22027.25,48445.96,1175.86,2043.27,15605.7,260.23,35641.8,2330.76,3750.08,62.758,68.221
2024-08-15,21895.17,48167.04,1168.5,2022.06,15561.32,262.25,35547.34,2316.55,3714.12,58.931,68.201
2024-08-16,22349.33,49168.48,1197.41,2061.97,15687.53,266.24,35837.85,2374,3787.41,65.795,68.472
2024-08-19,22409.63,49305.49,1204.14,2044.05,15669.99,268.88,35801.26,2387.57,3754.51,66.976,68.671
2024-08-20,22429.1,49349.07,1205.23,2047.91,15673.27,270.08,35810.14,2389.77,3761.59,64.866,68.661
2024-08-21,22237.89,48929.24,1190.64,2045.66,15668.17,268.38,35800.44,2360.86,3757.45,59.873,68.416
2024-08-22,22148.83,48743.9,1185.61,2032.9,15634.91,269.76,35734.01,2350.99,3738.62,62.59,68.397
2024-08-23,22158.05,48766.18,1186.95,2034.14,15602.96,271.68,35667.82,2353.65,3740.9,62.442,68.444
2024-08-26,22240.12,48951.57,1187.84,2073.46,15688.41,269.71,35865.97,2355.68,3813.21,61.571,68.237
2024-08-27,22185,48839.28,1183.58,2059.59,15741.43,272.43,36009.25,2347.34,3788.72,64.276,68.16
2024-08-28,22370.66,49252.17,1199.39,2055.89,15697.77,272.62,35912.06,2378.94,3781.93,67.406,68.5
2024-08-29,22201.85,48885.27,1188.43,2041.52,15658.52,273.32,35826.91,2357.43,3755.49,70.52,68.388
2024-08-30,22268.09,49032.31,1189.39,2052.59,15798.62,274.58,36147.47,2359.42,3775.86,67.329,68.228
2024-09-02,22235.1,48960.74,1188.18,2066.08,15685.57,272.56,35890.01,2357.07,3800.67,61.169,68.263
2024-09-03,22092.21,48647.56,1180.67,2050.76,15587.42,270.86,35665.45,2342.28,3772.49,63.83,68.269
2024-09-04,21092.75,46447.84,1119.86,1998.55,15045.08,262.06,34426.74,2221.67,3676.44,62.418,67.816
2024-09-05,21187.71,46663.02,1124.84,2020.65,15063.27,261.21,34469.82,2231.97,3717.09,60.466,67.809
2024-09-06,21435.19,47208.33,1140.86,2039.4,15132.89,261.8,34630,2263.74,3751.59,64.467,67.982
2024-09-09,21144.44,46568.93,1123.52,2020.54,14974.04,260.59,34269.82,2229.34,3716.9,60.765,67.866
2024-09-10,21064.08,46391.97,1119.77,2027.37,14837.28,256,33956.93,2221.89,3729.46,64.661,67.895
2024-09-11,21031,46319.12,1117.68,2011.39,14878.84,257.02,34052.05,2217.75,3700.06,54.44,67.876
2024-09-12,21653.25,47767.18,1160.42,2023.27,15084.9,262.12,34531.02,2307.92,3721.91,64.894,68.453
2024-09-13,21759.65,48002.35,1164.62,2031,15233.68,264.3,34873.11,2316.26,3736.13,65.078,68.367
2024-09-16,21850.08,48201.91,1168.87,2036.12,15335.8,265.08,35107.12,2324.71,3745.55,64.684,68.337
2024-09-18,21678.84,47824.16,1154.33,2035.11,15391.49,263,35234.59,2295.8,3743.7,61.563,68.017
2024-09-19,22042.69,48627.23,1175.84,2061.52,15587.14,267.76,35683.43,2338.59,3792.28,63.172,68.139
2024-09-20,22159.42,48884.73,1185.14,2070.15,15544.5,267.01,35585.8,2357.08,3808.15,64.33,68.317
2024-09-23,22285.53,49162.92,1193.06,2089.51,15551.46,267.37,35601.74,2372.84,3843.78,56.608,68.386
2024-09-24,22431.78,49486.36,1202.83,2096.13,15596.87,266.41,35707.41,2392.29,3855.95,59.645,68.502
2024-09-25,22761.6,50214.86,1222.75,2105.44,15813.63,270.18,36203.74,2431.97,3873.07,65.015,68.623
2024-09-26,22858.81,50433.97,1230.95,2111.05,15764.66,270.98,36107.99,2448.27,3883.4,64.024,68.788
2024-09-27,22822.79,50354.5,1222.32,2094.35,16084.71,270.34,36841.05,2431.11,3852.67,60.94,68.408
2024-09-30,22224.54,49034.57,1179.95,2082.29,15944.91,268.45,36520.84,2346.84,3830.49,57.808,67.812
2024-10-01,22390.39,49400.47,1193.04,2083.91,15931.84,270.28,36490.91,2372.88,3833.47,60.368,68.057
2024-10-04,22302.71,49207.14,1192.29,2070.13,15720.69,267.72,36007.29,2371.39,3808.12,59.68,68.241
2024-10-07,22702.56,50089.32,1219.12,2095.38,15811.2,271.02,36214.6,2424.77,3854.58,62.981,68.548
2024-10-08,22611.39,49888.19,1217.69,2083.12,15612.03,269.78,35758.4,2421.91,3832.02,62.966,68.744
2024-10-09,22659.08,49993.41,1227.13,2072.62,15403.82,267.95,35281.52,2440.7,3812.69,71.326,69.134
2024-10-11,22901.64,50528.56,1248.35,2075.82,15291.01,269.45,35023.12,2482.9,3818.59,73.181,69.591
2024-10-14,22975.29,50691.06,1252.57,2080.86,15338,270.26,35130.76,2491.28,3827.86,70.833,69.602
2024-10-15,23292.04,51389.92,1276.23,2108.58,15274.47,270.8,34985.23,2538.34,3878.85,73.273,69.962
2024-10-16,23010.98,50769.8,1256.24,2086.79,15275.68,270.37,34988.01,2498.6,3838.77,69.3,69.704
2024-10-17,23053.84,50864.37,1254.54,2104.83,15424.88,271.78,35329.75,2495.2,3871.95,69.325,69.482
2024-10-18,23487.27,51820.95,1285.24,2132.99,15449.25,268.69,35385.57,2556.29,3923.76,72.651,69.875
2024-10-21,23542.53,51942.88,1292.65,2097.67,15453.86,272.46,35396.13,2571.02,3858.77,68.502,70.107
2024-10-22,23535.43,51927.27,1291.92,2116.75,15386.19,273.55,35241.38,2569.57,3893.88,72.639,70.091
2024-10-23,23334.76,51484.62,1279.78,2094.79,15319.47,274.07,35088.86,2545.42,3853.48,71.586,70.032
2024-10-24,23192.52,51170.78,1270.95,2085.53,15256.98,270.23,34945.74,2527.87,3836.45,71.511,69.976
2024-10-25,23348.45,51514.82,1281.07,2094.26,15311.85,270.11,35071.41,2547.99,3852.51,72.857,69.974
2024-10-28,23198.07,51183.03,1268.71,2091.79,15349.1,266.99,35156.73,2523.4,3847.97,71.57,69.753
2024-10-29,22926.59,50584.04,1252.84,2079.22,15166.77,264.37,34739.11,2491.85,3824.84,68.534,69.696
2024-10-30,22820.43,50349.83,1244.77,2079.72,15155.51,264.22,34713.33,2475.8,3825.75,74.586,69.567
